,0,1,2,3,4,5,6,7,8,9
13001,0,0,0,0,420,1032,1485,12,760,188
13002,0,0,0,0,0,0,0,0,347,101
13003,0,0,0,0,0,0,10,158,84,5
13004,0,0,0,0,0,0,0,3215,272,28
13005,0,0,0,0,0,0,0,0,234,28
13006,0,0,0,0,0,0,0,234,285,51
13007,0,0,0,0,0,0,0,0,234,220
13008,0,0,0,0,0,0,0,115,325,1180
13009,0,0,0,0,0,45,234,4,2,10
13010,0,0,0,0,0,0,0,201,84,411
13011,0,0,0,0,2006,264,2019,385,1103,1467
13012,0,0,0,0,0,0,0,139,74,5620
13013,0,0,0,0,0,0,59,95,176,569
13014,0,0,0,0,2080,317,7,959,1128,5621
13015,0,0,0,0,0,0,0,0,5622,57
13016,0,0,0,0,0,0,0,734,437,5
13017,0,0,0,0,0,0,325,55,66,617
13018,0,0,0,0,0,0,0,2027,1090,57
13019,0,0,0,226,321,548,207,3,618,832
13020,0,0,0,0,0,0,0,0,234,44
13021,0,0,0,0,0,0,160,115,826,1788
13022,0,0,0,0,0,0,0,0,37,21
13023,0,0,0,0,0,0,0,485,5623,115
13024,0,0,0,0,0,0,38,28,3,930
13025,0,0,0,0,0,0,0,50,38,28
13026,0,0,0,0,0,160,115,485,392,576
13027,0,0,0,0,0,0,136,1056,66,1495
13028,0,0,0,0,0,0,0,72,136,203
13029,0,0,0,0,0,0,0,0,415,44
13030,0,0,0,0,0,0,160,115,861,1987
13031,0,0,0,0,0,0,0,0,5624,163
13032,0,0,0,0,242,359,7,100,79,1525
13033,0,0,0,0,61,1356,381,7,239,13
13034,0,0,0,0,0,0,604,90,5,51
13035,41,6,1427,12,417,120,3,415,1381,5625
13036,154,59,87,164,2385,31,163,5,25,31
13037,0,0,0,0,0,4,95,112,198,800
13038,0,0,0,0,77,92,835,6,195,5
13039,0,0,0,1540,556,564,835,6,195,5
13040,0,0,0,0,1834,1601,835,6,195,5
13041,4,247,3396,187,168,12,565,3397,984,12
13042,4,236,3396,187,168,12,565,3397,984,12
13043,0,0,0,0,0,0,0,434,187,168
13044,0,0,0,0,0,1459,195,1459,1328,87
13045,0,0,0,0,0,0,0,9,31,48
13046,0,0,0,0,0,0,0,37,104,5
13047,0,378,102,415,12,2,432,6,151,132
13048,162,27,5627,3,86,51,6,439,643,5628
13049,0,5,12,13,11,213,240,3,3398,2132
13050,0,0,0,45,3,95,50,38,7,3399
13051,0,0,0,75,701,7,85,46,11,5629
13052,0,0,0,0,5630,38,345,7,85,3399
13053,0,0,0,0,0,0,102,43,16,44
13054,0,0,0,0,0,0,0,436,498,19
13055,0,0,0,0,0,0,0,179,1276,237
13056,0,0,0,0,0,0,93,15,211,28
13057,0,0,0,0,0,0,257,15,211,28
13058,0,0,0,0,0,0,339,15,211,28
13059,0,0,0,0,0,0,93,15,211,1790
13060,0,0,0,0,0,0,257,15,211,1790
13061,0,0,0,0,0,0,339,15,211,1790
13062,0,0,0,0,0,454,47,247,7,46
13063,0,0,0,0,0,454,47,236,7,46
13064,0,0,0,0,0,93,147,183,7,3159
13065,0,0,0,0,0,0,24,220,11,10
13066,0,0,0,0,0,0,17,29,888,637
13067,0,34,3,230,223,192,310,3,373,2320
13068,0,0,0,0,0,477,18,178,3,192
13069,0,0,0,1105,1176,3,558,1392,6,5631
13070,0,0,0,0,0,0,0,49,10,48
13071,477,18,178,3,192,3,192,12,67,217
13072,0,0,0,0,387,472,6,27,558,1392
13073,0,0,0,0,0,387,27,764,68,60
13074,0,0,0,0,387,472,6,27,558,1392
13075,0,0,0,0,0,387,27,340,68,60
13076,0,359,278,175,25,278,2031,4,1282,2308
13077,742,197,46,40,2340,4,898,175,3,166
13078,0,0,0,236,1849,12,431,10,224,1608
13079,0,0,0,0,112,151,2879,7,100,13
13080,0,0,0,0,805,87,5,7,5633,1469
13081,156,13,87,84,107,2005,2,950,4,1972
13082,58,2,10,290,3,5634,40,2,5635,133
13083,0,0,0,0,0,0,0,112,32,104
13084,0,0,0,264,6,17,10,5636,4,5637
13085,260,2,464,14,6,85,13,3400,3,99
13086,0,43,16,6,64,188,88,347,441,144
13087,0,0,0,0,0,530,392,1129,666,48
13088,0,0,0,0,0,530,392,576,666,860
13089,0,0,86,2,237,551,7,2,3382,5638
13090,0,0,0,0,0,0,0,0,519,423
13091,0,0,0,0,0,0,0,64,1330,3315
13092,238,90,7,5639,147,12,1774,478,3,100
13093,0,0,0,0,0,0,0,0,1826,205
13094,0,0,0,0,10,9,41,222,72,183
13095,0,0,0,212,402,539,46,5,25,2545
13096,0,0,0,212,402,671,655,5,25,2545
13097,0,212,402,539,1225,784,2104,5,25,2545
13098,0,0,0,0,0,0,0,195,36,5
13099,0,0,0,19,85,13,3,677,22,5
13100,0,0,0,0,0,0,0,1187,172,288
13101,0,0,0,0,0,0,0,79,48,415
13102,0,0,0,0,0,0,2490,404,17,299
13103,0,0,0,0,0,0,0,419,16,125
13104,0,0,0,0,0,0,29,255,16,407
13105,0,0,0,0,0,0,0,196,67,162
13106,0,0,0,0,10,699,7,124,222,74
13107,0,0,0,0,41,27,47,11,394,18
13108,0,0,4,99,2,15,303,77,23,2317
13109,206,2,5,6,85,13,157,519,158,84
13110,0,0,0,0,0,0,0,141,136,508
13111,0,0,0,0,0,0,5,6,268,160
13112,0,0,0,0,0,216,8,7,42,1303
13113,0,0,0,0,0,69,2490,404,17,299
13114,4,241,2,102,57,210,295,3,977,2
13115,0,0,0,0,0,485,74,107,9,149
13116,0,0,0,0,0,0,87,106,65,320
13117,0,0,0,0,20,9,6,2025,232,263
13118,0,0,0,0,0,0,0,0,37,21
13119,843,2523,11,332,194,2368,3401,6,656,740
13120,0,0,0,0,0,0,0,181,196,67
13121,0,0,0,0,0,88,325,55,66,617
13122,0,0,0,0,0,0,85,241,125,70
13123,0,0,0,0,0,0,0,0,33,21
13124,0,0,0,0,0,0,0,208,37,21
13125,0,0,0,0,0,0,0,436,498,19
13126,0,0,0,0,0,809,6,17,29,70
13127,0,0,0,0,24,30,3,384,30,57
13128,0,0,0,0,0,0,537,542,22,140
13129,0,0,0,36,1243,1060,1243,970,14,5
13130,0,0,0,0,0,0,0,0,93,74
13131,0,0,0,0,0,0,0,5640,5641,74
13132,0,0,0,0,568,637,6,37,11,428
13133,0,0,0,0,568,637,6,33,11,428
13134,0,0,0,0,568,637,6,413,11,428
13135,8,4,135,22,5,40,278,725,3,2
13136,0,8,4,115,1472,96,12,2435,248,13
13137,0,0,0,8,4,115,471,12,85,10
13138,0,0,0,0,0,0,0,0,616,162
13139,0,0,0,0,0,0,0,148,43,16
13140,26,8,1057,40,2,64,88,3,347,4
13141,434,2,160,150,647,168,198,512,42,31
13142,0,0,0,0,0,0,944,178,129,42
13143,0,0,0,0,0,0,579,375,90,251
13144,0,0,0,0,0,0,0,5642,55,3402
13145,0,0,0,0,0,5643,133,178,6,1806
13146,0,0,0,0,0,0,0,0,371,251
13147,0,0,0,0,0,0,0,0,1616,5
13148,0,0,0,0,0,0,107,1813,183,293
13149,0,0,0,0,0,0,0,42,441,163
13150,0,0,0,0,0,0,0,0,5644,5
13151,0,0,0,0,0,0,0,0,195,5
13152,0,0,0,0,0,271,3,1035,1089,16
13153,0,0,0,0,0,0,843,656,740,194
13154,0,0,0,0,0,383,60,6,24,2181
13155,0,0,0,0,0,0,0,0,428,388
13156,0,0,0,0,0,0,0,0,428,440
13157,26,8,39,86,2,10,105,428,51,3
13158,0,0,0,0,2376,332,77,92,566,3403
13159,0,0,0,0,2376,332,77,92,566,3403
13160,0,1538,2751,11,72,185,7,681,77,44
13161,0,0,0,0,4,201,322,96,336,94
13162,0,0,0,0,0,314,7,50,302,60
13163,0,0,0,0,0,0,0,139,96,686
13164,0,0,0,3404,945,3404,1516,507,481,893
13165,139,96,326,44,1117,450,24,30,47,1716
13166,0,0,0,0,0,0,301,489,307,571
13167,0,0,0,0,0,0,218,99,928,47
13168,0,0,136,305,4,682,4,145,10,760
13169,322,482,4,492,322,933,11,3,933,11
13170,0,0,0,0,0,75,32,11,207,180
13171,0,0,0,0,0,0,0,0,4,5645
13172,0,0,0,1361,719,205,28,35,1715,189
13173,0,0,0,0,301,489,247,154,475,383
13174,0,45,54,61,391,75,290,50,122,137
13175,4,201,2,292,50,509,1513,3405,25,1597
13176,4,201,2,207,180,46,278,674,129,25
13177,0,0,0,0,0,0,322,112,203,465
13178,0,0,0,0,0,0,136,112,203,465
13179,0,0,0,4,201,2,322,816,749,94
13180,0,0,0,0,0,0,0,0,289,67
13181,0,0,0,136,307,1292,136,994,25,1045
13182,0,0,0,0,0,485,392,5646,523,1451
13183,4,201,2,335,7,322,96,1708,7,763
13184,0,0,0,0,0,0,136,1012,1084,718
13185,0,0,0,0,136,128,197,6,392,859
13186,4,201,2,322,7,488,1963,423,453,54
13187,0,0,0,0,0,0,70,7,2096,5647
13188,949,79,2517,2120,17,294,35,337,198,8
13189,949,79,2517,2120,17,294,35,337,198,8
13190,0,2431,2,406,883,178,6,27,456,3371
13191,0,0,0,0,0,0,0,0,156,5
13192,0,0,0,0,805,15,336,89,3,237
13193,0,0,0,0,0,50,3,368,1961,1805
13194,0,0,0,0,0,50,78,3,1961,1805
13195,0,0,83,131,494,603,7,93,3,257
13196,19,413,58,11,29,63,17,7,146,3
13197,332,77,81,7,27,13,7,257,3,93
13198,372,2,120,74,51,7,27,2,13,7
13199,0,0,0,0,1148,5,5649,257,3,93
13200,0,0,0,0,258,449,7,257,3,93
13201,0,0,0,372,29,277,7,93,3,257
13202,0,0,0,9,987,114,7,93,3,257
13203,0,0,0,0,0,0,0,0,10,142
13204,0,0,0,4,247,3406,3407,984,12,3408
13205,0,0,0,4,236,3406,3407,984,12,3408
13206,0,0,0,0,0,832,351,3277,442,94
13207,0,0,50,137,226,220,4,38,57,507
13208,0,0,0,0,0,216,8,7,146,1303
13209,0,0,0,0,0,0,0,16,205,44
13210,0,0,0,0,0,188,343,299,78,70
13211,832,15,408,18,443,1239,4,64,408,10
13212,0,0,0,0,0,0,50,349,32,28
13213,0,0,0,0,0,0,50,996,32,28
13214,0,0,0,0,0,0,50,31,32,28
13215,0,0,0,0,0,0,0,673,5650,79
13216,0,0,0,0,0,0,815,20,31,9
13217,0,0,0,0,0,0,0,0,1137,476
13218,0,0,0,0,76,460,3,107,183,306
13219,0,0,0,289,67,65,632,7,5651,294
13220,0,0,0,0,0,0,3138,719,398,719
13221,0,0,0,0,0,0,69,296,88,129
13222,0,0,0,0,0,0,0,49,10,142
13223,0,0,0,41,377,3,2062,11,312,63
13224,0,0,0,41,377,3,2062,25,253,169
13225,0,0,0,0,0,0,489,78,330,41
13226,0,0,0,0,0,0,0,56,192,5
13227,0,0,0,0,0,0,0,3409,91,2546
13228,0,0,0,0,0,0,0,3409,91,3410
13229,0,0,0,0,0,0,0,78,211,28
13230,0,0,0,0,0,0,0,78,211,111
13231,0,0,0,0,0,0,0,2177,216,3287
13232,0,0,0,0,0,81,28,11,31,752
13233,0,0,0,0,0,0,0,139,5,246
13234,0,0,0,79,31,131,83,5652,5653,471
13235,0,0,0,0,0,0,0,187,325,70
13236,0,0,0,0,0,52,90,319,274,144
13237,0,0,0,0,0,0,34,2,16,585
13238,0,0,0,0,0,0,0,0,334,760
13239,0,0,0,0,0,0,0,0,5654,14
13240,0,0,0,0,0,0,0,1499,3,3335
13241,0,0,0,0,0,0,0,0,106,5
13242,0,0,0,0,0,0,743,722,2514,94
13243,0,0,0,0,0,100,13,20,9,5
13244,0,0,0,0,0,743,233,20,9,5
13245,0,0,0,0,0,0,743,2035,3398,94
13246,0,0,0,0,0,0,0,106,149,8
13247,0,0,0,0,908,69,16,125,7,13
13248,0,0,19,278,538,99,32,3,620,65
13249,0,0,0,0,309,1154,794,7,27,175
13250,0,0,0,0,0,0,1135,74,224,863
13251,0,0,0,0,0,0,339,74,224,863
13252,0,0,0,0,0,0,0,0,5655,5
13253,0,0,0,0,0,0,193,107,1271,5
13254,0,0,0,0,0,0,0,0,1422,9
13255,0,5,6,268,121,3,699,121,12,13
13256,0,0,0,0,0,0,0,64,67,631
13257,0,0,0,0,0,0,0,42,113,1183
13258,0,0,0,0,0,0,0,364,66,1037
13259,0,0,0,136,305,4,166,54,1098,879
13260,0,0,0,0,0,0,0,136,1351,200
13261,0,0,0,136,200,859,664,136,65,17
13262,0,0,0,0,0,0,136,563,66,83
13263,0,0,0,0,228,2040,305,4,750,1178
13264,0,0,0,0,0,0,228,2040,66,1037
13265,0,0,0,0,0,0,1016,14,66,3068
13266,0,4,372,5,12,1630,552,825,35,1312
13267,0,0,0,0,0,0,0,0,102,261
13268,0,0,0,0,0,0,0,0,74,48
13269,0,0,0,0,0,76,10,5656,9,41
13270,0,0,0,0,0,0,5657,264,3,118
13271,0,0,0,0,0,0,42,591,127,5
13272,0,0,0,0,1178,68,66,5658,12,5659
13273,0,0,0,0,1927,23,66,786,11,3411
13274,0,0,0,0,136,576,1198,303,12,5660
13275,0,0,0,0,1100,1365,984,453,11,3411
13276,322,1613,89,23,66,1278,11,136,576,3
13277,0,0,305,4,61,1763,1274,25,136,5663
13278,0,0,0,0,0,0,9,7,699,84
13279,0,0,0,0,0,0,0,0,9,604
13280,0,0,0,247,1849,12,431,10,224,1608
13281,0,0,0,0,0,0,0,1647,65,149
13282,0,0,0,0,164,57,7,3412,854,351
13283,0,0,0,0,0,0,0,292,256,28
13284,0,0,0,0,0,0,0,2028,31,14
13285,0,0,0,0,0,0,102,19,2366,13
13286,0,0,0,0,5664,5665,3,389,10,19
13287,0,0,0,0,0,0,2028,13,33,104
13288,0,0,0,0,0,0,2028,1731,207,19
13289,0,0,0,0,0,0,139,3402,6,121
13290,0,0,0,0,0,139,121,158,268,51
13291,0,0,0,0,0,0,0,42,1533,48
13292,0,0,0,0,63,17,642,7,3413,79
13293,0,0,63,17,642,7,697,3414,11,1595
13294,254,3,411,5666,7,5667,5,7,5668,3
13295,0,0,0,0,0,0,1595,5671,3343,798
13296,0,0,0,0,0,0,0,0,1148,5
13297,38,290,399,7,1595,5672,1182,11,291,233
13298,9,245,6,56,881,3249,25,1595,531,4
13299,727,697,337,114,303,2547,200,2097,11,1438
13300,0,0,0,0,0,0,0,0,37,21
13301,0,0,0,0,0,0,0,17,29,21
13302,0,0,0,0,0,0,0,0,37,21
13303,0,0,0,0,78,344,4,1194,1406,300
13304,3415,3,54,98,176,5674,12,42,13,3
13305,0,135,41,6,736,438,11,158,707,288
13306,135,41,6,736,1526,11,158,707,288,244
13307,0,0,0,0,164,57,7,669,16,58
13308,0,0,0,0,769,57,7,3412,854,351
13309,0,0,0,0,0,0,0,2051,1454,1299
13310,0,0,0,0,0,155,67,28,3,545
13311,0,0,0,856,364,45,72,15,1592,364
13312,0,0,0,0,0,1050,78,59,72,32
13313,0,0,0,0,0,0,1050,78,98,32
13314,0,0,0,0,0,1050,78,845,32,676
13315,0,0,0,784,38,1829,59,72,330,41
13316,0,0,0,0,784,38,1829,98,330,41
13317,0,0,0,784,38,1829,845,330,41,676
13318,0,0,0,0,0,1036,78,59,72,32
13319,0,0,0,0,0,0,1036,78,98,32
13320,0,0,0,0,0,0,0,5675,366,704
13321,0,0,0,0,2102,366,5676,7,1059,46
13322,0,0,0,0,0,0,0,16,142,149
13323,0,0,0,0,16,812,20,9,7,1596
13324,0,0,0,0,16,812,20,9,7,619
13325,0,0,0,0,16,812,20,9,7,2069
13326,0,0,0,0,69,812,20,9,7,614
13327,0,0,0,0,0,0,0,0,2699,14
13328,0,0,0,0,0,0,0,69,250,21
13329,0,0,0,0,0,69,583,282,11,733
13330,0,0,0,0,69,408,5677,282,11,733
13331,0,0,0,0,69,61,627,282,11,733
13332,0,0,0,0,0,0,0,0,10,183
13333,0,0,0,0,0,0,0,0,2548,163
13334,0,0,0,0,143,593,4,2,1100,242
13335,0,0,0,0,0,0,9,409,78,175
13336,0,0,0,0,0,368,1493,273,1170,662
13337,0,0,0,0,42,1050,32,845,32,676
13338,0,0,0,0,0,42,1050,32,1149,32
13339,0,0,0,0,0,0,0,0,1158,314
13340,0,0,0,0,0,0,0,0,3416,314
13341,0,0,0,0,0,0,591,1215,981,60
13342,0,0,0,0,0,0,0,0,205,14
13343,0,0,0,0,0,0,0,0,36,215
13344,0,0,0,0,0,8,7,49,56,19
13345,0,0,0,0,0,0,0,0,204,1845
13346,0,0,0,0,0,0,0,0,338,1527
13347,0,0,0,0,0,0,0,0,114,1527
13348,0,0,0,0,0,0,451,147,196,5678
13349,0,0,0,0,0,0,0,5679,5680,754
13350,0,0,0,0,0,0,0,0,0,325
13351,0,0,0,0,0,0,0,0,5681,19
13352,0,0,0,0,0,0,0,0,338,325
13353,0,0,0,0,5682,325,1527,7,452,255
13354,0,0,0,0,0,0,0,292,5683,8
13355,0,0,0,0,0,0,436,5684,273,3357
13356,0,0,0,0,0,31,513,7,997,1306
13357,0,0,0,0,0,114,513,7,997,1306
13358,0,0,0,0,0,0,0,0,774,5
13359,0,0,0,0,0,0,1421,5,10,1607
13360,0,0,0,3200,5685,121,9,7,530,745
13361,0,0,0,0,0,1533,1034,55,31,124
13362,0,0,0,0,0,0,0,0,371,43
13363,0,0,0,0,0,0,0,145,139,326
13364,0,8,4,492,4,24,30,90,11,836
13365,0,0,0,0,0,0,5686,17,351,44
13366,0,0,0,0,0,0,187,274,812,16
13367,0,0,902,254,3,170,28,7,72,254
13368,0,0,0,0,0,5687,538,477,5,5688
13369,0,0,0,0,0,0,5689,349,57,29
13370,0,0,0,0,0,0,158,761,12,15
13371,0,0,0,0,0,0,260,917,2317,2340
13372,0,0,0,0,0,0,0,253,873,89
13373,0,0,0,0,0,805,3401,6,248,979
13374,0,0,0,0,0,0,602,48,7,93
13375,4,201,301,489,73,501,1792,12,3356,402
13376,0,0,0,0,0,1319,168,5,246,44
13377,0,0,0,0,0,0,0,0,106,5
13378,0,0,0,0,0,0,0,1078,5,1281
13379,0,0,0,0,0,0,374,852,5,1281
13380,0,0,0,0,0,10,20,399,107,74
13381,0,0,0,0,0,0,0,93,37,104
13382,0,0,0,0,0,0,0,93,33,104
13383,0,0,0,0,0,0,0,93,15,5690
13384,0,0,0,0,0,0,0,93,15,5691
13385,0,0,0,0,0,0,0,93,827,5692
13386,0,0,0,0,0,0,0,42,142,320
13387,2277,1567,20,9,7,154,954,6,490,1259
13388,0,0,0,0,0,0,469,10,20,9
13389,0,0,0,0,0,0,0,0,121,115
13390,0,0,0,0,0,0,0,33,21,785
13391,0,0,0,0,307,301,489,423,3,1120
13392,0,0,0,0,0,0,0,484,38,89
13393,0,0,0,1078,65,556,65,1252,5,1202
13394,0,0,0,0,0,307,176,571,31,662
13395,0,0,0,0,0,0,307,363,3,2383
13396,0,0,0,0,0,0,69,20,9,205
13397,0,0,0,0,0,0,0,1002,64,234
13398,0,0,0,0,0,86,116,47,4,681
13399,0,0,0,0,0,543,286,273,171,461
13400,0,0,0,0,484,15,89,40,85,1169
13401,0,0,0,0,0,484,15,89,40,242
13402,0,0,0,0,0,0,0,1319,185,936
13403,0,0,0,0,0,0,0,37,21,93
13404,0,0,0,0,0,0,0,202,133,238
13405,0,0,0,0,0,16,18,265,1981,63
13406,0,0,0,154,954,153,11,2,1220,718
13407,0,0,0,0,0,0,0,78,32,28
13408,0,0,0,0,0,0,0,2544,247,32
13409,0,0,0,0,0,0,2544,247,369,32
13410,0,0,0,0,0,0,0,141,2511,41
13411,0,0,0,0,0,1385,50,46,553,298
13412,0,0,0,0,0,0,0,292,300,492
13413,0,0,0,0,0,0,0,92,100,203
13414,0,0,0,0,0,0,0,0,16,205
13415,0,0,0,0,0,0,0,0,272,1337
13416,0,0,0,20,9,6,50,653,40,99
13417,0,1085,1122,25,466,17,3,171,50,65
13418,0,0,20,9,5,6,13,40,58,1830
13419,0,0,0,693,268,51,12,85,188,244
13420,0,0,0,0,20,9,5,40,58,1830
13421,0,0,202,325,43,11,2549,376,430,244
13422,0,0,86,325,43,25,2549,376,430,244
13423,0,0,0,0,0,0,0,241,3,3417
13424,0,0,0,887,49,660,65,4,466,5693
13425,0,0,0,0,0,16,5,6,49,5694
13426,0,0,0,0,20,9,5,6,18,2132
13427,0,0,0,156,395,290,3,751,269,244
13428,0,0,0,0,0,130,10,68,333,3417
13429,0,86,133,51,6,112,67,3,481,5695
13430,0,0,0,0,0,20,9,6,16,5696
13431,958,1807,3,327,132,6,64,271,25,113
13432,0,0,69,550,1458,1377,72,2550,254,5697
13433,0,0,69,550,1458,1377,199,2550,254,326
13434,0,0,69,550,1458,1377,2550,254,129,44
13435,0,0,0,0,10,93,973,64,4,5698
13436,0,0,0,10,42,64,2547,193,107,9
13437,0,0,0,10,42,64,2547,633,211,81
13438,130,13,68,174,3,109,3,677,5,244
13439,0,0,958,5699,3,5700,51,6,2549,430
13440,0,0,0,0,0,0,326,6,139,96
13441,0,0,0,0,74,107,9,7,2852,13
13442,0,0,0,0,74,107,9,7,3418,13
13443,0,0,0,0,0,0,74,1119,7,13
13444,0,0,0,0,0,74,1119,7,3418,13
13445,0,0,0,0,0,0,311,20,255,9
13446,0,0,0,0,0,65,264,17,238,9
13447,0,0,0,0,0,0,0,0,490,1492
13448,0,0,0,0,0,0,0,0,490,402
13449,0,0,0,0,0,0,0,0,155,178
13450,0,0,0,0,0,0,0,0,155,238
13451,0,0,0,0,0,0,0,2133,877,111
13452,0,0,0,0,0,0,2133,429,1210,8
13453,0,0,0,0,0,437,15,5701,1407,60
13454,139,5702,20,3,43,14,3,1448,883,149
13455,0,0,0,0,0,0,0,0,314,163
13456,0,0,139,5,99,6,139,181,2465,281
13457,0,372,2,24,51,3,158,827,60,105
13458,139,96,326,44,1117,450,24,30,47,1716
13459,0,0,0,160,48,5,153,12,2983,918
13460,0,0,0,0,0,0,1378,294,14,5
13461,409,1411,266,3,409,279,725,11,139,18
13462,0,0,0,87,1370,74,5,218,4,3091
13463,0,0,24,30,94,12,139,248,147,13
13464,44,6,2409,160,79,798,7,437,15,266
13465,44,6,181,2409,160,48,12,437,15,266
13466,379,507,7,139,129,205,3,204,160,142
13467,0,0,0,0,0,0,0,106,57,5
13468,0,0,0,0,0,0,0,669,1862,5703
13469,0,0,0,0,0,0,0,5704,393,75
13470,0,0,0,0,0,0,2102,210,343,87
13471,0,0,0,0,0,0,0,0,10,183
13472,2036,14,9,3,98,566,982,7,5705,110
13473,0,0,5707,5,168,3419,5,6,289,591
13474,0,0,0,0,0,5,25,908,207,180
13475,0,0,0,0,0,0,0,735,5708,5
13476,0,0,0,0,0,20,9,6,316,13
13477,0,0,0,0,0,20,9,6,400,13
13478,0,0,0,0,0,117,6,715,308,503
13479,0,0,227,7,209,113,439,270,1033,318
13480,0,0,0,0,0,0,1796,20,9,5
13481,0,0,0,0,0,481,67,1890,15,3410
13482,0,0,0,0,0,0,0,335,3420,3421
13483,0,0,0,0,0,0,0,673,3420,3421
13484,0,0,0,0,0,0,0,0,2361,5709
13485,0,0,0,0,0,0,0,335,815,3375
13486,0,0,0,0,0,0,0,272,5710,28
13487,0,0,0,0,0,0,0,2133,5711,673
13488,0,0,0,0,0,0,0,2133,471,326
13489,0,0,0,0,0,0,0,187,193,9
13490,0,0,0,0,0,0,0,0,5712,690
13491,0,0,0,0,0,0,0,0,16,276
13492,0,0,0,0,0,0,0,0,127,5
13493,0,0,0,0,0,0,0,0,1411,5
13494,0,0,0,0,72,76,28,44,11,1452
13495,0,0,0,0,208,33,58,44,11,2134
13496,0,0,0,0,0,0,0,239,17,1469
13497,0,0,0,0,208,37,58,44,11,2134
13498,0,0,0,0,0,0,0,0,234,51
13499,0,0,0,0,0,815,125,44,11,2134
13500,0,0,0,0,0,0,0,17,47,51
13501,0,0,0,196,67,302,60,44,11,2134
13502,0,0,0,0,0,0,17,632,1819,2132
13503,0,0,0,0,0,0,0,1642,312,5713
13504,0,0,0,0,0,0,0,1452,164,1226
13505,0,0,0,0,0,0,292,50,32,5714
13506,0,0,0,0,0,0,0,17,845,5715
13507,0,0,0,0,50,31,32,777,272,2546
13508,0,0,0,111,6,718,3,359,4,3332
13509,0,0,0,0,50,27,38,391,3,5716
13510,0,0,0,0,0,105,428,6,27,2132
13511,0,0,0,0,0,0,0,1637,81,5717
13512,0,0,0,0,0,0,0,0,2303,1226
13513,36,20,9,7,1648,840,13,157,5,24
13514,1419,2551,18,23,11,668,599,699,3355,1637
13515,0,0,0,0,1826,513,44,1194,5718,244
13516,0,0,0,0,5719,23,113,197,6,30
13517,0,0,0,0,0,0,69,20,9,205
13518,0,0,0,0,0,93,193,3,107,74
13519,0,0,0,0,0,0,0,0,0,1817
13520,0,0,0,0,36,19,6,16,147,10
13521,0,0,0,0,20,9,60,636,53,148
13522,0,0,0,0,212,370,5,636,53,148
13523,0,0,0,0,0,0,0,2016,521,28
13524,0,0,0,0,0,1269,634,5,11,228
13525,0,0,0,0,355,2,207,46,12,228
13526,0,0,0,0,0,228,437,518,416,5
13527,0,0,0,0,0,0,15,751,2580,10
13528,0,0,0,0,0,195,14,6,5720,1734
13529,0,0,0,27,188,2530,647,3265,553,344
13530,0,0,0,0,539,21,70,7,5721,347
13531,0,0,0,0,2220,156,4,61,415,2960
13532,0,0,0,0,0,0,0,416,452,10
13533,550,188,20,9,40,36,99,263,196,240
13534,0,0,483,88,20,9,40,36,99,244
13535,1065,5,6,69,188,614,483,263,196,240
13536,0,0,0,5722,20,9,5,40,36,1830
13537,0,0,0,0,474,20,215,40,36,1830
13538,0,0,0,0,0,157,5,6,69,5723
13539,263,159,659,2945,58,99,385,240,196,240
13540,796,50,51,3,958,130,46,5724,1261,3
13541,796,51,6,15,5725,178,158,1168,158,47
13542,887,116,58,99,4,2,46,11,50,824
13543,677,550,20,9,5727,5,3,887,97,4
13544,0,0,0,0,0,0,190,28,6,3422
13545,0,0,0,0,0,0,190,111,6,3422
13546,0,0,0,0,0,0,37,3,33,5729
13547,0,0,157,5,6,42,10,40,36,99
13548,0,0,0,0,0,0,0,31,512,412
13549,0,0,613,558,60,5730,7,103,13,5731
13550,0,0,0,212,402,2451,7,301,11,5732
13551,1419,2551,18,16,182,4,475,18,16,182
13552,58,246,337,5733,1409,654,4,995,957,70
13553,0,538,393,182,4,353,22,1117,189,244
13554,0,0,0,334,1235,4,135,2823,272,244
13555,0,0,0,0,0,0,1117,23,2390,244
13556,0,0,0,0,50,225,23,5734,5735,244
13557,0,0,156,349,38,668,54,3419,333,244
13558,0,0,0,0,0,0,0,156,349,182
13559,0,0,0,0,50,147,71,20,2552,244
13560,0,0,0,0,0,351,373,995,208,244
13561,0,462,24,395,214,2112,23,995,208,244
13562,1313,1683,2,462,24,23,11,200,54,1763
13563,0,0,0,0,0,0,31,3389,5736,255
13564,0,0,0,253,903,379,10,23,1344,244
13565,0,0,0,0,0,76,255,66,2465,244
13566,0,0,0,0,0,0,16,125,932,5737
13567,0,0,1419,2551,63,16,182,4,475,244
13568,0,0,0,0,0,0,50,77,92,5738
13569,228,416,3174,4,342,5739,289,31,11,22
13570,0,0,0,0,301,21,5,540,2004,244
13571,0,0,353,73,32,2474,66,63,12,244
13572,538,393,182,4,47,2,42,312,63,244
13573,2,538,393,55,184,68,35,995,2118,1221
13574,0,0,0,0,0,799,243,4,1762,1734
13575,0,0,0,0,31,752,5,28,3,5740
13576,0,0,0,0,0,0,0,229,724,5741
13577,0,0,0,0,0,0,0,5742,57,507
13578,0,0,0,0,0,0,0,0,2528,205
13579,0,0,0,0,0,0,0,103,817,220
13580,0,0,0,0,0,0,0,103,18,28
13581,0,0,0,0,0,0,0,103,18,455
13582,0,0,0,0,0,0,0,103,18,124
13583,0,0,0,0,226,335,7,67,302,60
13584,0,0,0,0,0,0,0,0,164,216
13585,0,0,0,0,0,0,0,848,893,17
